word,part_of_speech,level,category
illustration,n,B2,Nouns - Concepts & Processes
demonstration,n,B2,Nouns - Concepts & Processes
imagination,n,B2,Nouns - Concepts & Processes
creativity,n,B2,Nouns - Concepts & Processes
initiative,n,B2,Nouns - Concepts & Processes
leadership,n,B2,Nouns - Concepts & Processes
instance,n,B2,Nouns - Concepts & Processes
observation,n,B2,Nouns - Concepts & Processes
awareness,n,B2,Nouns - Concepts & Processes
origin,n,B2,Nouns - Concepts & Processes
root,n,B2,Nouns - Concepts & Processes
phase,n,B2,Nouns - Concepts & Processes
stage,v,B2,Nouns - Concepts & Processes
step,v,B2,Nouns - Concepts & Processes
phenomenon,n,B2,Nouns - Concepts & Processes
philosophy,n,B2,Nouns - Concepts & Processes
presence,n,B2,Nouns - Concepts & Processes
principle,n,B2,Nouns - Concepts & Processes
guideline,n,B2,Nouns - Concepts & Processes
priority,n,B2,Nouns - Concepts & Processes
preference,n,B2,Nouns - Concepts & Processes
privacy,n,B2,Nouns - Concepts & Processes
proof,n,B2,Nouns - Concepts & Processes
proposal,n,B2,Nouns - Concepts & Processes
psychology,n,B2,Nouns - Concepts & Processes
reduction,n,B2,Nouns - Concepts & Processes
decrease,v,B2,Nouns - Concepts & Processes
decrease,n,B2,Nouns - Concepts & Processes
decline,v,B2,Nouns - Concepts & Processes
decline,n,B2,Nouns - Concepts & Processes
assumption,n,B2,Nouns - Concepts & Processes
certainty,n,B2,Nouns - Concepts & Processes
coincidence,n,B2,Nouns - Concepts & Processes
confusion,n,B2,Nouns - Concepts & Processes
conspiracy,n,B2,Nouns - Concepts & Processes
controversy,n,B2,Nouns - Concepts & Processes
convenience,n,B2,Nouns - Concepts & Processes
convention,n,B2,Nouns - Concepts & Processes
completion,n,B2,Nouns - Concepts & Processes
consumption,n,B2,Nouns - Concepts & Processes
destruction,n,B2,Nouns - Concepts & Processes
civilization,n,B2,Nouns - Concepts & Processes
democracy,n,B2,Nouns - Concepts & Processes
colony,n,B2,Nouns - Concepts & Processes
conservation,n,B2,Nouns - Concepts & Processes
exception,n,B2,Nouns - Concepts & Processes
expansion,n,B2,Nouns - Concepts & Processes
extension,n,B2,Nouns - Concepts & Processes
exposure,n,B2,Nouns - Concepts & Processes
expertise,n,B2,Nouns - Concepts & Processes
fame,n,B2,Nouns - Concepts & Processes
fantasy,n,B2,Nouns - Concepts & Processes
format,n,B2,Nouns - Concepts & Processes
forum,n,B2,Nouns - Concepts & Processes
foundation,n,B2,Nouns - Concepts & Processes
fraction,n,B2,Nouns - Concepts & Processes
fraud,n,B2,Nouns - Concepts & Processes
gender,n,B2,Nouns - Concepts & Processes
gesture,n,B2,Nouns - Concepts & Processes
globalization,n,B2,Nouns - Concepts & Processes
goodness,n,B2,Nouns - Concepts & Processes
scenario,n,B2,Nouns - Events & Phenomena
exploration,n,B2,Nouns - Events & Phenomena
investigation,n,B2,Nouns - Events & Phenomena
examination,n,B2,Nouns - Events & Phenomena
conflict,n,B2,Nouns - Events & Phenomena
conflict,v,B2,Nouns - Events & Phenomena
disagreement,n,B2,Nouns - Events & Phenomena
cry,n,B2,Nouns - Events & Phenomena
scream,v,B2,Nouns - Events & Phenomena
scream,n,B2,Nouns - Events & Phenomena
flash,n,B2,Nouns - Events & Phenomena
flash,v,B2,Nouns - Events & Phenomena
hold,n,B2,Nouns - Events & Phenomena
incident,n,B2,Nouns - Events & Phenomena
nightmare,n,B2,Nouns - Events & Phenomena
opening,n,B2,Nouns - Events & Phenomena
launch,v,B2,Nouns - Events & Phenomena
launch,n,B2,Nouns - Events & Phenomena
crisis,n,B2,Nouns - Conditions & States
existence,n,B2,Nouns - Conditions & States
being,n,B2,Nouns - Conditions & States
failure,n,B2,Nouns - Conditions & States
defeat,v,B2,Nouns - Conditions & States
defeat,n,B2,Nouns - Conditions & States
collapse,v,B2,Nouns - Conditions & States
collapse,n,B2,Nouns - Conditions & States
participation,n,B2,Nouns - Actions & Behaviors
contribution,n,B2,Nouns - Actions & Behaviors
pursuit,n,B2,Nouns - Actions & Behaviors
hunt,n,B2,Nouns - Actions & Behaviors
chase,v,B2,Nouns - Actions & Behaviors
chase,n,B2,Nouns - Actions & Behaviors
criticism,n,B2,Nouns - Actions & Behaviors
assessment,n,B2,Nouns - Actions & Behaviors
evaluation,n,B2,Nouns - Actions & Behaviors
defense,n,B2,Nouns - Actions & Behaviors
protection,n,B2,Nouns - Actions & Behaviors
component,n,B2,Nouns - Parts & Components
core,n,B2,Nouns - Parts & Components
core,adj,B2,Nouns - Parts & Components
placement,n,B2,Nouns - Parts & Components
position,v,B2,Nouns - Parts & Components
division,n,B2,Nouns - Parts & Components
portion,n,B2,Nouns - Parts & Components
construction,n,B2,Nouns - Parts & Components
structure,v,B2,Nouns - Parts & Components
framework,n,B2,Nouns - Parts & Components
draft,n,B2,Nouns - Documents & Records
draft,v,B2,Nouns - Documents & Records
outline,n,B2,Nouns - Documents & Records
outline,v,B2,Nouns - Documents & Records
questionnaire,n,B2,Nouns - Documents & Records
survey,v,B2,Nouns - Documents & Records
signature,n,B2,Nouns - Documents & Records
edition,n,B2,Nouns - Documents & Records
issue,v,B2,Nouns - Documents & Records
publication,n,B2,Nouns - Documents & Records
contract,n,B2,Nouns - Documents & Records
contract,v,B2,Nouns - Documents & Records
certificate,n,B2,Nouns - Documents & Records
deadline,n,B2,Nouns - Documents & Records
deposit,n,B2,Nouns - Documents & Records
deposit,v,B2,Nouns - Documents & Records
asset,n,B2,Nouns - Documents & Records
assistance,n,B2,Nouns - Documents & Records
facility,n,B2,Nouns - Facilities & Services
installation,n,B2,Nouns - Facilities & Services
workshop,n,B2,Nouns - Facilities & Services
trait,n,B2,Nouns - Qualities & Characteristics
characteristic,n,B2,Nouns - Qualities & Characteristics
characteristic,adj,B2,Nouns - Qualities & Characteristics
feel,n,B2,Nouns - Qualities & Characteristics
sense,v,B2,Nouns - Qualities & Characteristics
perception,n,B2,Nouns - Qualities & Characteristics
fault,n,B2,Nouns - Qualities & Characteristics
weakness,n,B2,Nouns - Qualities & Characteristics
pity,n,B2,Nouns - Emotions & Feelings
sympathy,n,B2,Nouns - Emotions & Feelings
concern,n,B2,Nouns - Emotions & Feelings
concern,v,B2,Nouns - Emotions & Feelings
humor,n,B2,Nouns - Emotions & Feelings
spice,n,B2,Food - Items & Nutrition
herb,n,B2,Food - Items & Nutrition
dairy,n,B2,Food - Items & Nutrition
dairy,adj,B2,Food - Items & Nutrition
tournament,n,B2,Sports - Activities & Competition
contest,n,B2,Sports - Activities & Competition
contest,v,B2,Sports - Activities & Competition
championship,n,B2,Sports - Activities & Competition
league,n,B2,Sports - Activities & Competition
hunting,n,B2,Sports - Activities & Competition
shooting,n,B2,Sports - Activities & Competition
aircraft,n,B2,Transport - Vehicles & Infrastructure
jet,n,B2,Transport - Vehicles & Infrastructure
rocket,n,B2,Transport - Vehicles & Infrastructure
rail,n,B2,Transport - Vehicles & Infrastructure
track,v,B2,Transport - Vehicles & Infrastructure
outfit,n,B2,Clothing - Items & Fashion
packet,n,B2,Objects - Tools & Items
package,v,B2,Objects - Tools & Items
tag,n,B2,Objects - Tools & Items
tag,v,B2,Objects - Tools & Items
tap,v,B2,Objects - Tools & Items
tap,n,B2,Objects - Tools & Items
tunnel,n,B2,Objects - Tools & Items
passage,n,B2,Objects - Tools & Items
barrier,n,B2,Objects - Tools & Items
obstacle,n,B2,Objects - Tools & Items
bullet,n,B2,Objects - Tools & Items
shot,n,B2,Objects - Tools & Items
round,n,B2,Objects - Tools & Items
disk,n,B2,Objects - Tools & Items
flame,n,B2,Objects - Tools & Items
bunch,n,B2,Objects - Tools & Items
arrow,n,B2,Objects - Tools & Items
badge,n,B2,Objects - Tools & Items
balloon,n,B2,Objects - Tools & Items
basket,n,B2,Objects - Tools & Items
bat,n,B2,Objects - Tools & Items
blanket,n,B2,Objects - Tools & Items
brick,n,B2,Objects - Tools & Items
candle,n,B2,Objects - Tools & Items
clip,n,B2,Objects - Tools & Items
cue,n,B2,Objects - Tools & Items
deck,n,B2,Objects - Tools & Items
tank,n,B2,Objects - Tools & Items
stand,n,B2,Objects - Tools & Items
patch,n,B2,Objects - Materials & Substances
fragment,n,B2,Objects - Materials & Substances
arms,n,B2,Objects - Materials & Substances
rubber,n,B2,Objects - Materials & Substances
rubber,adj,B2,Objects - Materials & Substances
silk,n,B2,Objects - Materials & Substances
steel,n,B2,Objects - Materials & Substances
acid,n,B2,Objects - Materials & Substances
oxygen,n,B2,Objects - Materials & Substances
feed,n,B2,Home - Living & Domestic
feedback,n,B2,Home - Living & Domestic
input,n,B2,Home - Living & Domestic
decoration,n,B2,Home - Living & Domestic
household,n,B2,Home - Living & Domestic
housing,n,B2,Home - Living & Domestic
accommodation,n,B2,Home - Living & Domestic
shelter,n,B2,Home - Living & Domestic
shelter,v,B2,Home - Living & Domestic
estate,n,B2,Home - Living & Domestic
troop,n,B2,Military - Conflict & Defense
military,adj,B2,Military - Conflict & Defense
military,n,B2,Military - Conflict & Defense
terror,n,B2,Military - Conflict & Defense
terrorism,n,B2,Military - Conflict & Defense
violence,n,B2,Military - Conflict & Defense
terrorist,n,B2,Military - Conflict & Defense
tribe,n,B2,Religion - Beliefs & Practices
heaven,n,B2,Religion - Beliefs & Practices
hell,n,B2,Religion - Beliefs & Practices
genre,n,B2,Music - Performance & Entertainment
latest,n,B2,B2 - Other Nouns
medium,n,B2,B2 - Other Nouns
worse,n,B2,B2 - Other Nouns
worst,n,B2,B2 - Other Nouns
worth,n,B2,B2 - Other Nouns
wrong,n,B2,B2 - Other Nouns
agriculture,n,B2,B2 - Other Nouns
AIDS,n,B2,B2 - Other Nouns
ambulance,n,B2,B2 - Other Nouns
ancestor,n,B2,B2 - Other Nouns
apology,n,B2,B2 - Other Nouns
applicant,n,B2,B2 - Other Nouns
bid,n,B2,B2 - Other Nouns
blow,n,B2,B2 - Other Nouns
bombing,n,B2,B2 - Other Nouns
buck,n,B2,B2 - Other Nouns
dime,n,B2,B2 - Other Nouns
disability,n,B2,B2 - Other Nouns
disappointment,n,B2,B2 - Other Nouns
diversity,n,B2,B2 - Other Nouns
donation,n,B2,B2 - Other Nouns
dot,n,B2,B2 - Other Nouns
drought,n,B2,B2 - Other Nouns
duration,n,B2,B2 - Other Nouns
economics,n,B2,B2 - Other Nouns
electronics,n,B2,B2 - Other Nouns
emission,n,B2,B2 - Other Nouns
empire,n,B2,B2 - Other Nouns
entrepreneur,n,B2,B2 - Other Nouns
envelope,n,B2,B2 - Other Nouns
era,n,B2,B2 - Other Nouns
ethic,n,B2,B2 - Other Nouns
evolution,n,B2,B2 - Other Nouns
expedition,n,B2,B2 - Other Nouns
extract,n,B2,B2 - Other Nouns
fabric,n,B2,B2 - Other Nouns
faculty,n,B2,B2 - Other Nouns
firework,n,B2,B2 - Other Nouns
flavor,n,B2,B2 - Other Nouns
fossil,n,B2,B2 - Other Nouns
gallon,n,B2,B2 - Other Nouns
gaming,n,B2,B2 - Other Nouns
gene,n,B2,B2 - Other Nouns
globe,n,B2,B2 - Other Nouns
graphics,n,B2,B2 - Other Nouns
greenhouse,n,B2,B2 - Other Nouns
habitat,n,B2,B2 - Other Nouns
headquarters,n,B2,B2 - Other Nouns
healthcare,n,B2,B2 - Other Nouns
helmet,n,B2,B2 - Other Nouns
hip,n,B2,B2 - Other Nouns
historian,n,B2,B2 - Other Nouns
honesty,n,B2,B2 - Other Nouns
honey,n,B2,B2 - Other Nouns
hunger,n,B2,B2 - Other Nouns
hypothesis,n,B2,B2 - Other Nouns
icon,n,B2,B2 - Other Nouns
ID,n,B2,B2 - Other Nouns
illusion,n,B2,B2 - Other Nouns
immigration,n,B2,B2 - Other Nouns
implication,n,B2,B2 - Other Nouns
index,n,B2,B2 - Other Nouns
indication,n,B2,B2 - Other Nouns
inflation,n,B2,B2 - Other Nouns
info,n,B2,B2 - Other Nouns
infrastructure,n,B2,B2 - Other Nouns
ink,n,B2,B2 - Other Nouns
innovation,n,B2,B2 - Other Nouns
inspector,n,B2,B2 - Other Nouns
interaction,n,B2,B2 - Other Nouns
interpretation,n,B2,B2 - Other Nouns
interval,n,B2,B2 - Other Nouns
invasion,n,B2,B2 - Other Nouns
investor,n,B2,B2 - Other Nouns
jail,n,B2,B2 - Other Nouns
joint,n,B2,B2 - Other Nouns
jury,n,B2,B2 - Other Nouns
kindergarten,n,B2,B2 - Other Nouns
kit,n,B2,B2 - Other Nouns
ladder,n,B2,B2 - Other Nouns
landing,n,B2,B2 - Other Nouns
lane,n,B2,B2 - Other Nouns
lens,n,B2,B2 - Other Nouns
lifetime,n,B2,B2 - Other Nouns
lighting,n,B2,B2 - Other Nouns
limitation,n,B2,B2 - Other Nouns
litter,n,B2,B2 - Other Nouns
logo,n,B2,B2 - Other Nouns
lottery,n,B2,B2 - Other Nouns
lyric,n,B2,B2 - Other Nouns
makeup,n,B2,B2 - Other Nouns
marathon,n,B2,B2 - Other Nouns
margin,n,B2,B2 - Other Nouns
marker,n,B2,B2 - Other Nouns
mate,n,B2,B2 - Other Nouns
mechanic,n,B2,B2 - Other Nouns
mechanism,n,B2,B2 - Other Nouns
medal,n,B2,B2 - Other Nouns
membership,n,B2,B2 - Other Nouns
metaphor,n,B2,B2 - Other Nouns
miner,n,B2,B2 - Other Nouns
mode,n,B2,B2 - Other Nouns
monster,n,B2,B2 - Other Nouns
monument,n,B2,B2 - Other Nouns
nickel,n,B2,B2 - Other Nouns
norm,n,B2,B2 - Other Nouns
notebook,n,B2,B2 - Other Nouns
orchestra,n,B2,B2 - Other Nouns
parade,n,B2,B2 - Other Nouns
partnership,n,B2,B2 - Other Nouns
penalty,n,B2,B2 - Other Nouns
probability,n,B2,B2 - Other Nouns
proportion,n,B2,B2 - Other Nouns
protein,n,B2,B2 - Other Nouns
punk,n,B2,B2 - Other Nouns
racist,n,B2,B2 - Other Nouns
radiation,n,B2,B2 - Other Nouns
rating,n,B2,B2 - Other Nouns
receiver,n,B2,B2 - Other Nouns
recognition,n,B2,B2 - Other Nouns
recovery,n,B2,B2 - Other Nouns
referee,n,B2,B2 - Other Nouns
registration,n,B2,B2 - Other Nouns
restriction,n,B2,B2 - Other Nouns
revision,n,B2,B2 - Other Nouns
romance,n,B2,B2 - Other Nouns
scandal,n,B2,B2 - Other Nouns
seeker,n,B2,B2 - Other Nouns
significance,n,B2,B2 - Other Nouns
slogan,n,B2,B2 - Other Nouns
speculation,n,B2,B2 - Other Nouns
spite,n,B2,B2 - Other Nouns
sponsorship,n,B2,B2 - Other Nouns
stall,n,B2,B2 - Other Nouns
stance,n,B2,B2 - Other Nouns
steam,n,B2,B2 - Other Nouns
stroke,n,B2,B2 - Other Nouns
survival,n,B2,B2 - Other Nouns
teen,n,B2,B2 - Other Nouns
tragedy,n,B2,B2 - Other Nouns
visa,n,B2,B2 - Other Nouns
bid,v,B2,B2 - Other Verbs
consult,v,B2,B2 - Other Verbs
derive,v,B2,B2 - Other Verbs
devote,v,B2,B2 - Other Verbs
distract,v,B2,B2 - Other Verbs
embrace,v,B2,B2 - Other Verbs
exceed,v,B2,B2 - Other Verbs
exclude,v,B2,B2 - Other Verbs
exploit,v,B2,B2 - Other Verbs
inherit,v,B2,B2 - Other Verbs
insert,v,B2,B2 - Other Verbs
invade,v,B2,B2 - Other Verbs
jail,v,B2,B2 - Other Verbs
mate,v,B2,B2 - Other Verbs
precede,v,B2,B2 - Other Verbs
prompt,v,B2,B2 - Other Verbs
rob,v,B2,B2 - Other Verbs
speculate,v,B2,B2 - Other Verbs
spoil,v,B2,B2 - Other Verbs
starve,v,B2,B2 - Other Verbs
swallow,v,B2,B2 - Other Verbs
terrify,v,B2,B2 - Other Verbs
trace,v,B2,B2 - Other Verbs
undergo,v,B2,B2 - Other Verbs
unfold,v,B2,B2 - Other Verbs
distinct,adj,B2,B2 - Other Adjectives
diverse,adj,B2,B2 - Other Adjectives
dominant,adj,B2,B2 - Other Adjectives
editorial,adj,B2,B2 - Other Adjectives
hilarious,adj,B2,B2 - Other Adjectives
homeless,adj,B2,B2 - Other Adjectives
identical,adj,B2,B2 - Other Adjectives
immune,adj,B2,B2 - Other Adjectives
incorrect,adj,B2,B2 - Other Adjectives
inevitable,adj,B2,B2 - Other Adjectives
innovative,adj,B2,B2 - Other Adjectives
instant,adj,B2,B2 - Other Adjectives
isolated,adj,B2,B2 - Other Adjectives
joint,adj,B2,B2 - Other Adjectives
literary,adj,B2,B2 - Other Adjectives
loyal,adj,B2,B2 - Other Adjectives
memorable,adj,B2,B2 - Other Adjectives
moving,adj,B2,B2 - Other Adjectives
organic,adj,B2,B2 - Other Adjectives
predictable,adj,B2,B2 - Other Adjectives
probable,adj,B2,B2 - Other Adjectives
racist,adj,B2,B2 - Other Adjectives
random,adj,B2,B2 - Other Adjectives
risky,adj,B2,B2 - Other Adjectives
sexy,adj,B2,B2 - Other Adjectives
shocking,adj,B2,B2 - Other Adjectives
so-called,adj,B2,B2 - Other Adjectives
spare,adj,B2,B2 - Other Adjectives
sufficient,adj,B2,B2 - Other Adjectives
super,adj,B2,B2 - Other Adjectives
sustainable,adj,B2,B2 - Other Adjectives
sympathetic,adj,B2,B2 - Other Adjectives
teen,adj,B2,B2 - Other Adjectives
tragic,adj,B2,B2 - Other Adjectives
ultimate,adj,B2,B2 - Other Adjectives
unacceptable,adj,B2,B2 - Other Adjectives
unfortunate,adj,B2,B2 - Other Adjectives
universal,adj,B2,B2 - Other Adjectives
urgent,adj,B2,B2 - Other Adjectives
useless,adj,B2,B2 - Other Adjectives
voluntary,adj,B2,B2 - Other Adjectives
altogether,adv,B2,B2 - Other Adverbs
annually,adv,B2,B2 - Other Adverbs
dramatically,adv,B2,B2 - Other Adverbs
efficiently,adv,B2,B2 - Other Adverbs
emotionally,adv,B2,B2 - Other Adverbs
hence,adv,B2,B2 - Other Adverbs
hopefully,adv,B2,B2 - Other Adverbs
inevitably,adv,B2,B2 - Other Adverbs
instantly,adv,B2,B2 - Other Adverbs
likewise,adv,B2,B2 - Other Adverbs
literally,adv,B2,B2 - Other Adverbs
precisely,adv,B2,B2 - Other Adverbs
alongside,prep,B2,B2 - Other Prepositions
whatsoever,adv,C1,Grammar - Pronouns
whereby,adv,C1,Grammar - Conjunctions
